document_identifier,document_title,document_title_en,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_creator_person,document_creator_organization,document_language,document_pdf,document_doc,document_answers_pdf,document_answers_doc,document_annexes_pdf,document_annexes_doc,document_ep_number,document_URI
E-8-2019-001331,Misuse of funding from the Marche ROP for earthquake-stricken areas,Misuse of funding from the Marche ROP for earthquake-stricken areas,Written question,8,2019-03-13,,Fabio Massimo CASTALDO; Isabella ADINOLFI; Dario TAMBURRANO; Laura AGEA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001331/E-8-2019-001331_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001331/E-8-2019-001331_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001331-ASW/E-8-2019-001331-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001331-ASW/E-8-2019-001331-ASW_en.docx,,,PE636.010,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001331
E-8-2019-001347,Verifying the identity of IS combatants in Northern Syria,Verifying the identity of IS combatants in Northern Syria,Written question,8,2019-03-14,,Franz OBERMAYR,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001347/E-8-2019-001347_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001347/E-8-2019-001347_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001347-ASW/E-8-2019-001347-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001347-ASW/E-8-2019-001347-ASW_en.docx,,,PE636.734,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001347
E-8-2019-001369,Definition of plastic in the proposal for a directive on the reduction of the impact of certain plastic products on the environment,Definition of plastic in the proposal for a directive on the reduction of the impact of certain plastic products on the environment,Written question,8,2019-03-15,,Giovanni LA VIA; Massimo PAOLUCCI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001369/E-8-2019-001369_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001369/E-8-2019-001369_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001369-ASW/E-8-2019-001369-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001369-ASW/E-8-2019-001369-ASW_en.docx,,,PE636.756,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001369
E-8-2019-001373,Fairness of European Union Election Observation Mission (EUEOM) competitions run by national focal points,Fairness of European Union Election Observation Mission (EUEOM) competitions run by national focal points,Written question,8,2019-03-18,,Luke Ming FLANAGAN,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001373/E-8-2019-001373_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001373/E-8-2019-001373_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-000821-ASW/E-8-2019-000821-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-000821-ASW/E-8-2019-000821-ASW_en.docx,,,PE636.760,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001373
E-8-2019-001378,Serious situation in Haiti,Serious situation in Haiti,Written question,8,2019-03-18,,João PIMENTA LOPES,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001378/E-8-2019-001378_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001378/E-8-2019-001378_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001378-ASW/E-8-2019-001378-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001378-ASW/E-8-2019-001378-ASW_en.docx,,,PE636.765,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001378
E-8-2019-001348,Action plan against disinformation,Action plan against disinformation,Written question,8,2019-03-14,,Franz OBERMAYR,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001348/E-8-2019-001348_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001348/E-8-2019-001348_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001348-ASW/E-8-2019-001348-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001348-ASW/E-8-2019-001348-ASW_en.docx,,,PE636.735,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001348
E-8-2019-001419,Joint Action on Rare Cancers (JARC),Joint Action on Rare Cancers (JARC),Written question,8,2019-03-19,,Elisabetta GARDINI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001419/E-8-2019-001419_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001419/E-8-2019-001419_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001419-ASW/E-8-2019-001419-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001419-ASW/E-8-2019-001419-ASW_en.docx,,,PE636.806,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001419
E-8-2019-001412,Emergency aid for Mozambique and other countries affected by Cyclone Idai,Emergency aid for Mozambique and other countries affected by Cyclone Idai,Written question,8,2019-03-19,,João FERREIRA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001412/E-8-2019-001412_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001412/E-8-2019-001412_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001412-ASW/E-8-2019-001412-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001412-ASW/E-8-2019-001412-ASW_en.docx,,,PE636.799,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001412
E-8-2019-001403,Need for the law and the precautionary principle to be applied to Grammatiko landfill in Greece,Need for the law and the precautionary principle to be applied to Grammatiko landfill in Greece,Written question,8,2019-03-19,,Nikolaos CHOUNTIS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001403/E-8-2019-001403_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001403/E-8-2019-001403_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001403-ASW/E-8-2019-001403-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001403-ASW/E-8-2019-001403-ASW_en.docx,,,PE636.790,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001403
E-8-2019-001432,Construction of hydroelectric dams in the Amazon and mining activities,Construction of hydroelectric dams in the Amazon and mining activities,Written question,8,2019-03-20,,Takis HADJIGEORGIOU,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001432/E-8-2019-001432_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001432/E-8-2019-001432_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001432-ASW/E-8-2019-001432-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001432-ASW/E-8-2019-001432-ASW_en.docx,,,PE636.819,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001432
E-8-2019-001458,"Uranium mining operations (Salamanca, Spain) with no cross-border environmental impact assessment","Uranium mining operations (Salamanca, Spain) with no cross-border environmental impact assessment",Written question,8,2019-03-21,,José Inácio FARIA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001458/E-8-2019-001458_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001458/E-8-2019-001458_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001458-ASW/E-8-2019-001458-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001458-ASW/E-8-2019-001458-ASW_en.docx,,,PE636.845,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001458
E-8-2019-001426,Planned continuation of mining in the Slovak region of Upper Nitra until 2034,Planned continuation of mining in the Slovak region of Upper Nitra until 2034,Written question,8,2019-03-20,,Richard SULÍK,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001426/E-8-2019-001426_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001426/E-8-2019-001426_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001426-ASW/E-8-2019-001426-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001426-ASW/E-8-2019-001426-ASW_en.docx,,,PE636.813,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001426
E-8-2019-001452,EU response to land grabbing and human rights abuses by the European agribusiness company SOCFIN in Sierra Leone,EU response to land grabbing and human rights abuses by the European agribusiness company SOCFIN in Sierra Leone,Written question,8,2019-03-21,,Maria HEUBUCH,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001452/E-8-2019-001452_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001452/E-8-2019-001452_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001452-ASW/E-8-2019-001452-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001452-ASW/E-8-2019-001452-ASW_en.docx,,,PE636.839,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001452
E-8-2019-001359,Protecting and highlighting the importance of caves in Greece,Protecting and highlighting the importance of caves in Greece,Written question,8,2019-03-15,,Theodoros ZAGORAKIS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001359/E-8-2019-001359_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001359/E-8-2019-001359_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001359-ASW/E-8-2019-001359-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001359-ASW/E-8-2019-001359-ASW_en.docx,,,PE636.746,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001359
E-8-2019-001455,Planned weir-and-lock system on the River Elbe near Děčín in the Czech Republic,Planned weir-and-lock system on the River Elbe near Děčín in the Czech Republic,Written question,8,2019-03-21,,Michael CRAMER,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001455/E-8-2019-001455_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001455/E-8-2019-001455_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001455-ASW/E-8-2019-001455-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001455-ASW/E-8-2019-001455-ASW_en.docx,,,PE636.842,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001455
E-8-2019-001448,VP/HR - Pakistan's GSP+ status,VP/HR - Pakistan's GSP+ status,Written question,8,2019-03-21,,Liliana RODRIGUES,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001448/E-8-2019-001448_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001448/E-8-2019-001448_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001448-ASW/E-8-2019-001448-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001448-ASW/E-8-2019-001448-ASW_en.docx,,,PE636.835,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001448
E-8-2019-001383,"Legal effects of the adoption of the Global Compact for Safe, Orderly and Regular Migration","Legal effects of the adoption of the Global Compact for Safe, Orderly and Regular Migration",Written question,8,2019-03-18,,Milan ZVER,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001383/E-8-2019-001383_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001383/E-8-2019-001383_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001383-ASW/E-8-2019-001383-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001383-ASW/E-8-2019-001383-ASW_en.docx,,,PE636.770,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001383
E-8-2019-001389,Violation of the terms of the Prespa Agreement by the Ambassador of North Macedonia,Violation of the terms of the Prespa Agreement by the Ambassador of North Macedonia,Written question,8,2019-03-18,,Maria SPYRAKI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001389/E-8-2019-001389_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001389/E-8-2019-001389_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001389-ASW/E-8-2019-001389-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001389-ASW/E-8-2019-001389-ASW_en.docx,,,PE636.776,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001389
E-8-2019-001337,Spain's continued breaches of the Water Framework Directive (Directive 2000/60/EC),Spain's continued breaches of the Water Framework Directive (Directive 2000/60/EC),Written question,8,2019-03-13,,Ramon TREMOSA I BALCELLS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001337/E-8-2019-001337_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001337/E-8-2019-001337_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001337-ASW/E-8-2019-001337-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001337-ASW/E-8-2019-001337-ASW_en.docx,,,PE636.724,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001337
E-8-2019-001450,Possible case of geoblocking in Malta,Possible case of geoblocking in Malta,Written question,8,2019-03-21,,Francis ZAMMIT DIMECH,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001450/E-8-2019-001450_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001450/E-8-2019-001450_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001450-ASW/E-8-2019-001450-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001450-ASW/E-8-2019-001450-ASW_en.docx,,,PE636.837,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001450
E-8-2019-001422,Follow-up to Question E-6126/2018 on the Commission's response to the recommendations of the European Ombudsman on the Commission's appointment of a new Secretary-General,Follow-up to Question E-6126/2018 on the Commission's response to the recommendations of the European Ombudsman on the Commission's appointment of a new Secretary-General,Written question,8,2019-03-20,,Marco ZANNI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001422/E-8-2019-001422_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001422/E-8-2019-001422_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001422-ASW/E-8-2019-001422-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001422-ASW/E-8-2019-001422-ASW_en.docx,,,PE636.809,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001422
E-8-2019-001332,Adulterated olive oil on the EU market,Adulterated olive oil on the EU market,Written question,8,2019-03-13,,Marijana PETIR,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001332/E-8-2019-001332_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001332/E-8-2019-001332_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001332-ASW/E-8-2019-001332-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001332-ASW/E-8-2019-001332-ASW_en.docx,,,PE636.719,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001332
E-8-2019-001415,Assistance to Bulgaria following PPR outbreaks in 2018,Assistance to Bulgaria following PPR outbreaks in 2018,Written question,8,2019-03-19,,Momchil NEKOV,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001415/E-8-2019-001415_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001415/E-8-2019-001415_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001415-ASW/E-8-2019-001415-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001415-ASW/E-8-2019-001415-ASW_en.docx,,,PE636.802,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001415
E-8-2019-001356,Crisis in the poultry sector in Italy,Crisis in the poultry sector in Italy,Written question,8,2019-03-15,,Mara BIZZOTTO,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001356/E-8-2019-001356_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001356/E-8-2019-001356_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001356-ASW/E-8-2019-001356-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001356-ASW/E-8-2019-001356-ASW_en.docx,,,PE636.743,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001356
E-8-2019-001380,Warsaw is treating itself to Korean trams with French taxes,Warsaw is treating itself to Korean trams with French taxes,Written question,8,2019-03-18,,Dominique MARTIN,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001380/E-8-2019-001380_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001380/E-8-2019-001380_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001380-ASW/E-8-2019-001380-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001380-ASW/E-8-2019-001380-ASW_en.docx,,,PE636.767,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001380
E-8-2019-001430,Specialising in child psychiatry in Spain,Specialising in child psychiatry in Spain,Written question,8,2019-03-20,,Ramon TREMOSA I BALCELLS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001430/E-8-2019-001430_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001430/E-8-2019-001430_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001430-ASW/E-8-2019-001430-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001430-ASW/E-8-2019-001430-ASW_en.docx,,,PE636.817,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001430
E-8-2019-001340,Organic farming in Calabria,Organic farming in Calabria,Written question,8,2019-03-14,,Rosa D'AMATO,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001340/E-8-2019-001340_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001340/E-8-2019-001340_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001340-ASW/E-8-2019-001340-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001340-ASW/E-8-2019-001340-ASW_en.docx,,,PE636.727,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001340
E-8-2019-001431,Proper monitoring of organic products from the EU and third countries,Proper monitoring of organic products from the EU and third countries,Written question,8,2019-03-20,,Adam SZEJNFELD,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001431/E-8-2019-001431_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001431/E-8-2019-001431_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001431-ASW/E-8-2019-001431-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001431-ASW/E-8-2019-001431-ASW_en.docx,,,PE636.818,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001431
E-8-2019-001413,Brexit: competition between Member States to host the head offices of multinationals moving from London,Brexit: competition between Member States to host the head offices of multinationals moving from London,Written question,8,2019-03-19,,Louis MICHEL,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001413/E-8-2019-001413_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001413/E-8-2019-001413_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001413-ASW/E-8-2019-001413-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001413-ASW/E-8-2019-001413-ASW_en.docx,,,PE636.800,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001413
E-8-2019-001433,VP/HR - Situation in South Sudan and human rights violations,VP/HR - Situation in South Sudan and human rights violations,Written question,8,2019-03-20,,Takis HADJIGEORGIOU,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001433/E-8-2019-001433_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001433/E-8-2019-001433_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001433-ASW/E-8-2019-001433-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001433-ASW/E-8-2019-001433-ASW_en.docx,,,PE636.820,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001433
E-8-2019-001342,Second draft delegated act on organic salt production,Second draft delegated act on organic salt production,Written question,8,2019-03-14,,Miguel VIEGAS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001342/E-8-2019-001342_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001342/E-8-2019-001342_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001342-ASW/E-8-2019-001342-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001342-ASW/E-8-2019-001342-ASW_en.docx,,,PE636.729,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001342
E-8-2019-001427,EASO has concealed a report it drew up on the conditions prevailing in Turkey in 2016 in order for that country to be recognised as an allegedly safe third country for refugees,EASO has concealed a report it drew up on the conditions prevailing in Turkey in 2016 in order for that country to be recognised as an allegedly safe third country for refugees,Written question,8,2019-03-20,,Sofia SAKORAFA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001427/E-8-2019-001427_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001427/E-8-2019-001427_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001427-ASW/E-8-2019-001427-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001427-ASW/E-8-2019-001427-ASW_en.docx,,,PE636.814,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001427
E-8-2019-001410,Increase in the European counterfeit goods trade,Increase in the European counterfeit goods trade,Written question,8,2019-03-19,,Francisco de Paula GAMBUS MILLET,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001410/E-8-2019-001410_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001410/E-8-2019-001410_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001410-ASW/E-8-2019-001410-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001410-ASW/E-8-2019-001410-ASW_en.docx,,,PE636.797,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001410
E-8-2019-001346,Relocation of Kastoria's tax office,Relocation of Kastoria's tax office,Written question,8,2019-03-14,,Maria SPYRAKI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001346/E-8-2019-001346_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001346/E-8-2019-001346_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001346-ASW/E-8-2019-001346-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001346-ASW/E-8-2019-001346-ASW_en.docx,,,PE636.733,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001346
E-8-2019-001417,Trafficking in counterfeit drugs,Trafficking in counterfeit drugs,Written question,8,2019-03-19,,Elisabetta GARDINI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001417/E-8-2019-001417_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001417/E-8-2019-001417_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001417-ASW/E-8-2019-001417-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001417-ASW/E-8-2019-001417-ASW_en.docx,,,PE636.804,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001417
E-8-2019-001338,Meeting between the Commission and Airbnb,Meeting between the Commission and Airbnb,Written question,8,2019-03-13,,Martin SCHIRDEWAN,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001338/E-8-2019-001338_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001338/E-8-2019-001338_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001338-ASW/E-8-2019-001338-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001338-ASW/E-8-2019-001338-ASW_en.docx,,,PE636.725,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001338
E-8-2019-001397,US secret database on journalists and activists,US secret database on journalists and activists,Written question,8,2019-03-19,,Sophia IN 'T VELD,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001397/E-8-2019-001397_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001397/E-8-2019-001397_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001397-ASW/E-8-2019-001397-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001397-ASW/E-8-2019-001397-ASW_en.docx,,,PE636.784,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001397
E-8-2019-001395,Investing in irrigation works in Greece,Investing in irrigation works in Greece,Written question,8,2019-03-19,,Eva KAILI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001395/E-8-2019-001395_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-8-2019-001395/E-8-2019-001395_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001395-ASW/E-8-2019-001395-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-8-2019-001395-ASW/E-8-2019-001395-ASW_en.docx,,,PE636.782,https://data.europarl.europa.eu/eli/dl/doc/E-8-2019-001395
