document_identifier,document_title,document_title_en,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_creator_person,document_creator_organization,document_language,document_pdf,document_doc,document_answers_pdf,document_answers_doc,document_annexes_pdf,document_annexes_doc,document_ep_number,document_URI
E-9-2022-000689,Towards a secure and confidential Europe for whistleblowers,Towards a secure and confidential Europe for whistleblowers,Written question,9,2022-02-17,,Markéta Gregorová; Mikuláš Peksa; Patrick Breyer,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000689/E-9-2022-000689_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000689/E-9-2022-000689_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000689-ASW/E-9-2022-000689-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000689-ASW/E-9-2022-000689-ASW_en.docx,,,PE729.063,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000689
E-9-2022-000702,Actions of the Canadian Government in the convoy protest,Actions of the Canadian Government in the convoy protest,Written question,9,2022-02-17,,Laura Huhtasaari,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000702/E-9-2022-000702_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000702/E-9-2022-000702_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000702-ASW/E-9-2022-000702-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000702-ASW/E-9-2022-000702-ASW_en.docx,,,PE729.076,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000702
E-9-2022-000642,Breakdown of revenue from the border adjustment mechanism by Member State,Breakdown of revenue from the border adjustment mechanism by Member State,Written question,9,2022-02-14,,João Pimenta Lopes,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000642/E-9-2022-000642_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000642/E-9-2022-000642_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000640-ASW/E-9-2022-000640-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000640-ASW/E-9-2022-000640-ASW_en.docx,,,PE721.514,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000642
E-9-2022-000677,Inadequate forward planning for energy supplies,Inadequate forward planning for energy supplies,Written question,9,2022-02-16,,Filip De Man,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000677/E-9-2022-000677_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000677/E-9-2022-000677_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000677-ASW/E-9-2022-000677-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000677-ASW/E-9-2022-000677-ASW_en.docx,,,PE721.550,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000677
E-9-2022-000655,Turkish Government’s violations of academic freedom at Boğaziçi University and undermining of the European Research Area,Turkish Government’s violations of academic freedom at Boğaziçi University and undermining of the European Research Area,Written question,9,2022-02-15,,Michael Gahler; Christian Ehler; David Lega,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000655/E-9-2022-000655_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000655/E-9-2022-000655_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000655-ASW/E-9-2022-000655-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000655-ASW/E-9-2022-000655-ASW_en.docx,,,PE721.527,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000655
E-9-2022-000609,Publications reveal that the President of the Commission censors information about her relationship with Pfizer’s CEO,Publications reveal that the President of the Commission censors information about her relationship with Pfizer’s CEO,Written question,9,2022-02-10,,Joachim Kuhs,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000609/E-9-2022-000609_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000609/E-9-2022-000609_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/P-9-2022-000396-ASW/P-9-2022-000396-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/P-9-2022-000396-ASW/P-9-2022-000396-ASW_en.docx,,,PE717.840,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000609
E-9-2022-000700,Discarded COVID-19 vaccines ,Discarded COVID-19 vaccines ,Written question,9,2022-02-17,,Pernando Barrena Arza,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000700/E-9-2022-000700_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000700/E-9-2022-000700_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000700-ASW/E-9-2022-000700-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000700-ASW/E-9-2022-000700-ASW_en.docx,,,PE729.074,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000700
E-9-2022-000701,Principles of equality,Principles of equality,Written question,9,2022-02-17,,Bronis Ropė,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000701/E-9-2022-000701_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000701/E-9-2022-000701_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000701-ASW/E-9-2022-000701-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000701-ASW/E-9-2022-000701-ASW_en.docx,,,PE729.075,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000701
E-9-2022-000617,Digitalisation of education: opening up the EU’s public procurement markets,Digitalisation of education: opening up the EU’s public procurement markets,Written question,9,2022-02-10,,Marie-Pierre Vedrenne; Stéphanie Yon-Courtin; Laurence Farreng,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000617/E-9-2022-000617_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000617/E-9-2022-000617_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000617-ASW/E-9-2022-000617-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000617-ASW/E-9-2022-000617-ASW_en.docx,,,PE717.848,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000617
E-9-2022-000705,Vaccine donations: discrepancy between ‘shared’ and ‘delivered’ doses,Vaccine donations: discrepancy between ‘shared’ and ‘delivered’ doses,Written question,9,2022-02-18,,Marc Botenga,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000705/E-9-2022-000705_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000705/E-9-2022-000705_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000705-ASW/E-9-2022-000705-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000705-ASW/E-9-2022-000705-ASW_en.docx,,,PE729.079,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000705
E-9-2022-000690,Lack of water resources and national LULUCF removal targets,Lack of water resources and national LULUCF removal targets,Written question,9,2022-02-17,,César Luena; Javi López,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000690/E-9-2022-000690_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000690/E-9-2022-000690_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000690-ASW/E-9-2022-000690-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000690-ASW/E-9-2022-000690-ASW_en.docx,,,PE729.064,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000690
E-9-2022-000603,Request for a reply to question E‑003319/2021 and the damaging border closure by Morocco,Request for a reply to question E‑003319/2021 and the damaging border closure by Morocco,Written question,9,2022-02-09,,Jordi Cañas,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000603/E-9-2022-000603_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000603/E-9-2022-000603_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000603-ASW/E-9-2022-000603-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000603-ASW/E-9-2022-000603-ASW_en.docx,,,PE717.834,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000603
E-9-2022-000611,Impact of COVID 19 on the heart: post-recovery myocarditis and cardiac arrhythmia,Impact of COVID 19 on the heart: post-recovery myocarditis and cardiac arrhythmia,Written question,9,2022-02-10,,Matteo Adinolfi,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000611/E-9-2022-000611_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000611/E-9-2022-000611_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000611-ASW/E-9-2022-000611-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000611-ASW/E-9-2022-000611-ASW_en.docx,,,PE717.842,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000611
E-9-2022-000691,Disinformation campaign by state-owned energy companies to blame the EU for energy price increases in Poland,Disinformation campaign by state-owned energy companies to blame the EU for energy price increases in Poland,Written question,9,2022-02-17,,Leszek Miller,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000691/E-9-2022-000691_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000691/E-9-2022-000691_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000691-ASW/E-9-2022-000691-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000691-ASW/E-9-2022-000691-ASW_en.docx,,,PE729.065,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000691
E-9-2022-000619,Vaccinations against COVID-19,Vaccinations against COVID-19,Written question,9,2022-02-10,,Guido Reil,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000619/E-9-2022-000619_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000619/E-9-2022-000619_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000619-ASW/E-9-2022-000619-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000619-ASW/E-9-2022-000619-ASW_en.docx,,,PE716.279,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000619
E-9-2022-000650,Reform of Palestinian textbooks,Reform of Palestinian textbooks,Written question,9,2022-02-15,,Miriam Lexmann; David Lega; Niclas Herbst; Lukas Mandl,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000650/E-9-2022-000650_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000650/E-9-2022-000650_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000650-ASW/E-9-2022-000650-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000650-ASW/E-9-2022-000650-ASW_en.docx,,,PE721.522,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000650
E-9-2022-000678,Murderous attack on ethnic Greeks in Ukraine ,Murderous attack on ethnic Greeks in Ukraine ,Written question,9,2022-02-16,,Emmanouil Fragkos,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000678/E-9-2022-000678_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000678/E-9-2022-000678_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000678-ASW/E-9-2022-000678-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000678-ASW/E-9-2022-000678-ASW_en.docx,,,PE716.290,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000678
E-9-2022-000712,Spiralling cost of fertiliser,Spiralling cost of fertiliser,Written question,9,2022-02-18,,Anna-Michelle Asimakopoulou; Manolis Kefalogiannis,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000712/E-9-2022-000712_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000712/E-9-2022-000712_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000712-ASW/E-9-2022-000712-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000712-ASW/E-9-2022-000712-ASW_en.docx,,,PE729.086,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000712
E-9-2022-000608,"<p>Entire Wuhan Institute virus database taken offline on 12 September 2019</p>
","<p>Entire Wuhan Institute virus database taken offline on 12 September 2019</p>
",Written question,9,2022-02-10,,Joachim Kuhs,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000608/E-9-2022-000608_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000608/E-9-2022-000608_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000608-ASW/E-9-2022-000608-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000608-ASW/E-9-2022-000608-ASW_en.docx,,,PE717.839,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000608
E-9-2022-000686,The lack of macroprudential measures in Germany to address vulnerabilities related to housing price overvaluation,The lack of macroprudential measures in Germany to address vulnerabilities related to housing price overvaluation,Written question,9,2022-02-17,,Gunnar Beck; Nicolaus Fest,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000686/E-9-2022-000686_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000686/E-9-2022-000686_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000686-ASW/E-9-2022-000686-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000686-ASW/E-9-2022-000686-ASW_en.docx,,,PE729.060,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000686
E-9-2022-000610,Reduction of excise duty on energy consumption to counter spiralling fuel prices,Reduction of excise duty on energy consumption to counter spiralling fuel prices,Written question,9,2022-02-10,,Dimitrios Papadimoulis,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000610/E-9-2022-000610_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000610/E-9-2022-000610_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000610-ASW/E-9-2022-000610-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000610-ASW/E-9-2022-000610-ASW_en.docx,,,PE717.841,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000610
E-9-2022-000629,The future of the EU-US Privacy Shield,The future of the EU-US Privacy Shield,Written question,9,2022-02-10,,Assita Kanko,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000629/E-9-2022-000629_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000629/E-9-2022-000629_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000629-ASW/E-9-2022-000629-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000629-ASW/E-9-2022-000629-ASW_en.docx,,,PE716.289,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000629
E-9-2022-000645,"Advanced EU software in our fight against international crime, while protecting rights","Advanced EU software in our fight against international crime, while protecting rights",Written question,9,2022-02-15,,Eva Kaili,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000645/E-9-2022-000645_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000645/E-9-2022-000645_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000645-ASW/E-9-2022-000645-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000645-ASW/E-9-2022-000645-ASW_en.docx,,,PE721.517,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000645
E-9-2022-000637,Murder of a child by the Trinidad and Tobago coastguard,Murder of a child by the Trinidad and Tobago coastguard,Written question,9,2022-02-14,,Leopoldo López Gil,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000637/E-9-2022-000637_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000637/E-9-2022-000637_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000637-ASW/E-9-2022-000637-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000637-ASW/E-9-2022-000637-ASW_en.docx,,,PE721.509,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000637
E-9-2022-000664,Removal of Albania and Turkey from list of Instrument for Pre-Accession Assistance (IPA III) beneficiary countries for democratic backsliding,Removal of Albania and Turkey from list of Instrument for Pre-Accession Assistance (IPA III) beneficiary countries for democratic backsliding,Written question,9,2022-02-16,,Julie Lechanteux,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000664/E-9-2022-000664_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000664/E-9-2022-000664_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000664-ASW/E-9-2022-000664-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000664-ASW/E-9-2022-000664-ASW_en.docx,,,PE721.537,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000664
E-9-2022-000639,Layoffs resulting from the closure of the General Mining and Metallurgical Company (LARCO) ,Layoffs resulting from the closure of the General Mining and Metallurgical Company (LARCO) ,Written question,9,2022-02-14,,Kostas Papadakis,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000639/E-9-2022-000639_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000639/E-9-2022-000639_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000639-ASW/E-9-2022-000639-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000639-ASW/E-9-2022-000639-ASW_en.docx,,,PE721.511,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000639
E-9-2022-000616,Call for balance with regard to biosecurity in European agri-food production,Call for balance with regard to biosecurity in European agri-food production,Written question,9,2022-02-10,,Paolo Borchia; Marco Campomenosi; Stefania Zambelli; Isabella Tovaglieri; Silvia Sardone; Antonio Maria Rinaldi; Gianna Gancia; Matteo Adinolfi; Rosanna Conte; Marco Dreosto,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000616/E-9-2022-000616_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000616/E-9-2022-000616_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000616-ASW/E-9-2022-000616-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000616-ASW/E-9-2022-000616-ASW_en.docx,,,PE717.847,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000616
E-9-2022-000684,Concrete time frame for the implementation of EU funds and a set date for Member States to complete their operational programmes,Concrete time frame for the implementation of EU funds and a set date for Member States to complete their operational programmes,Written question,9,2022-02-17,,Nicolae Ştefănuță,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000684/E-9-2022-000684_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000684/E-9-2022-000684_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000684-ASW/E-9-2022-000684-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000684-ASW/E-9-2022-000684-ASW_en.docx,,,PE729.058,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000684
E-9-2022-000670,Frontex staff management,Frontex staff management,Written question,9,2022-02-16,,Sira Rego,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000670/E-9-2022-000670_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000670/E-9-2022-000670_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000670-ASW/E-9-2022-000670-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000670-ASW/E-9-2022-000670-ASW_en.docx,,,PE721.543,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000670
E-9-2022-000699,True cost accounting of food products,True cost accounting of food products,Written question,9,2022-02-17,,Sarah Wiener,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000699/E-9-2022-000699_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000699/E-9-2022-000699_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000699-ASW/E-9-2022-000699-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000699-ASW/E-9-2022-000699-ASW_en.docx,,,PE729.073,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000699
E-9-2022-000765,Frontex activities in the Levante and Northern Africa,Frontex activities in the Levante and Northern Africa,Written question,9,2022-02-23,,Özlem Demirel,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000765/E-9-2022-000765_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000765/E-9-2022-000765_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000765-ASW/E-9-2022-000765-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000765-ASW/E-9-2022-000765-ASW_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000765-ASW/E-9-2022-000765-ASW-ANN02_en.pdf; https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000765-ASW/E-9-2022-000765-ASW-ANN01_en.pdf,,PE729.134,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000765
E-9-2022-000739,Digital training for farmers,Digital training for farmers,Written question,9,2022-02-22,,Sandra Pereira,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000739/E-9-2022-000739_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000739/E-9-2022-000739_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000739-ASW/E-9-2022-000739-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000739-ASW/E-9-2022-000739-ASW_en.docx,,,PE729.108,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000739
E-9-2022-000826,Request for an extraordinary fund to be set up to protect European SMEs affected by the sanctions against Russia,Request for an extraordinary fund to be set up to protect European SMEs affected by the sanctions against Russia,Written question,9,2022-02-28,,Daniela Rondinelli; Mario Furore; Dino Giarrusso; Chiara Gemma; Salvatore De Meo; Brando Benifei; Tiziana Beghin; Laura Ferrara,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000826/E-9-2022-000826_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000826/E-9-2022-000826_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000826-ASW/E-9-2022-000826-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000826-ASW/E-9-2022-000826-ASW_en.docx,,,PE729.145,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000826
E-9-2022-000821,Unfolding of the Russia-Ukraine war and the EU’s response,Unfolding of the Russia-Ukraine war and the EU’s response,Written question,9,2022-02-28,,Marco Zanni; Valentino Grant; Anna Bonfrisco; Antonio Maria Rinaldi; Susanna Ceccardi,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000821/E-9-2022-000821_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000821/E-9-2022-000821_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000821-ASW/E-9-2022-000821-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000821-ASW/E-9-2022-000821-ASW_en.docx,,,PE729.140,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000821
E-9-2022-000748,Enlargement of toxic sludge ponds in Riotinto,Enlargement of toxic sludge ponds in Riotinto,Written question,9,2022-02-22,,João Pimenta Lopes; Sira Rego; Manu Pineda,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000748/E-9-2022-000748_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000748/E-9-2022-000748_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000748-ASW/E-9-2022-000748-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000748-ASW/E-9-2022-000748-ASW_en.docx,,,PE729.117,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000748
E-9-2022-000771,Common European migration policy,Common European migration policy,Written question,9,2022-02-24,,Loucas Fourlas,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000771/E-9-2022-000771_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000771/E-9-2022-000771_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000771-ASW/E-9-2022-000771-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000771-ASW/E-9-2022-000771-ASW_en.docx,,,PE729.216,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000771
E-9-2022-000731,Ongoing closures in the wind turbine industry in the EU and displacement of production,Ongoing closures in the wind turbine industry in the EU and displacement of production,Written question,9,2022-02-21,,Nicolás González Casares,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000731/E-9-2022-000731_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2022-000731/E-9-2022-000731_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000731-ASW/E-9-2022-000731-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2022-000731-ASW/E-9-2022-000731-ASW_en.docx,,,PE716.293,https://data.europarl.europa.eu/eli/dl/doc/E-9-2022-000731
